CustID,AgentBonus,Age,CustTenure,Channel,Occupation,EducationField,Gender,ExistingProdType,Designation,NumberOfPolicy,MaritalStatus,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,Zone,PaymentMethod,LastMonthCalls,CustCareScore
7001943,4208,0.0,13.0,Agent,Small Business,UG,Female,4,Executive,1.0,Married,17532.0,0,5.0,673229.0,North,Yearly,3,5.0
7001944,2985,0.0,15.0,Agent,Salaried,Graduate,Male,3,Executive,5.0,Married,17559.0,1,7.0,546260.0,North,Half Yearly,1,3.0
7001945,2190,7.0,4.0,Agent,Small Business,Under Graduate,Male,3,Manager,1.0,Single,19908.0,0,1.0,291254.0,North,Half Yearly,2,3.0
7001946,1738,0.0,7.0,Third Party Partner,Salaried,Graduate,Male,4,Executive,1.0,Married,17380.0,1,3.0,283294.0,West,Yearly,0,1.0
7001947,3558,21.0,14.0,Agent,Salaried,Graduate,Fe male,3,Manager,4.0,Married,19765.0,0,1.0,512309.0,West,Half Yearly,0,3.0
7001948,2045,10.0,10.0,Agent,Small Business,Under Graduate,Female,4,Exe,3.0,Unmarried,17044.0,0,2.0,0.0,West,Yearly,2,0.0
7001949,3892,0.0,19.0,Agent,Salaried,Post Graduate,Fe male,3,Executive,1.0,Unmarried,17693.0,0,1.0,459310.0,North,Half Yearly,0,3.0
7001950,4749,5.0,14.0,Agent,Salaried,Graduate,Male,3,Manager,1.0,Married,21586.0,1,1.0,541377.0,North,Half Yearly,11,5.0
7001951,3293,20.0,0.0,Agent,Salaried,Graduate,Fe male,4,Executive,1.0,Single,18294.0,1,1.0,345757.0,North,Yearly,2,1.0
7001952,4601,9.0,23.0,Agent,Salaried,Graduate,Fe male,3,Manager,3.0,Married,19171.0,1,2.0,805182.0,West,Half Yearly,2,5.0
7001953,3378,7.0,17.0,Agent,Salaried,Graduate,Fe male,5,Executive,1.0,Married,17778.0,1,5.0,398583.0,West,Yearly,0,3.0
7001954,2433,0.0,2.0,Agent,Small Business,Under Graduate,Female,3,Executive,3.0,Married,17377.0,0,2.0,484123.0,North,Half Yearly,2,3.0
7001955,3655,0.0,18.0,Agent,Small Business,Under Graduate,Male,3,Executive,5.0,Married,17404.0,1,6.0,639597.0,North,Half Yearly,2,1.0
7001956,3983,4.0,20.0,Agent,Salaried,Graduate,Female,3,Executive,3.0,Unmarried,17318.0,0,2.0,629336.0,North,Half Yearly,0,1.0
7001957,3912,8.0,12.0,Agent,Salaried,Graduate,Male,3,Exe,4.0,Married,17008.0,0,1.0,0.0,West,Half Yearly,0,0.0
7001958,3611,4.0,4.0,Agent,Small Business,Under Graduate,Female,4,Manager,3.0,Single,21244.0,0,1.0,379205.0,North,Yearly,3,3.0
7001959,3382,20.0,0.0,Agent,Salaried,Post Graduate,Male,4,Executive,5.0,Unmarried,17799.0,1,4.0,591817.0,North,Yearly,2,4.0
7001960,5877,24.0,24.0,Agent,Large Business,Engineer,Female,4,Senior Manager,4.0,Married,25552.0,1,2.0,1157761.0,West,Yearly,4,5.0
7001961,1733,0.0,3.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Married,17329.0,0,1.0,180222.0,West,Yearly,2,4.0
7001962,3232,16.0,10.0,Agent,Salaried,Graduate,Fe male,3,Manager,1.0,Married,19014.0,1,10.0,588293.0,West,Half Yearly,7,3.0
7001963,4481,27.0,22.0,Agent,Salaried,Post Graduate,Female,3,Senior Manager,4.0,Married,22403.0,0,8.0,604881.0,West,Half Yearly,7,4.0
7001964,2589,5.0,16.0,Agent,Small Business,Under Graduate,Male,3,Executive,3.0,Married,17259.0,0,6.0,370206.0,West,Half Yearly,0,1.0
7001965,5264,11.0,32.0,Online,Small Business,Diploma,Female,3,Manager,3.0,Married,21932.0,0,11.0,847452.0,West,Half Yearly,0,1.0
7001966,4526,18.0,14.0,Agent,Salaried,Post Graduate,Male,3,Executive,1.0,Single,19678.0,0,4.0,620054.0,North,Half Yearly,1,3.0
7001967,6288,25.0,31.0,Agent,Large Business,Engineer,Female,3,Senior Manager,5.0,Married,28582.0,0,6.0,767141.0,North,Half Yearly,11,4.0
7001968,3986,0.0,12.0,Online,Salaried,Graduate,Female,4,Executive,4.0,Married,17332.0,0,4.0,689640.0,North,Yearly,2,3.0
7001969,3134,0.0,16.0,Agent,Small Business,Diploma,Male,4,Executive,4.0,Married,17413.0,1,1.0,388658.0,West,Yearly,0,1.0
7001970,5435,11.0,22.0,Agent,Small Business,Diploma,Male,4,Senior Manager,4.0,Married,24705.0,0,3.0,1087020.0,North,Yearly,0,4.0
7001971,4052,12.0,24.0,Third Party Partner,Small Business,UG,Male,4,Manager,5.0,Single,19294.0,0,10.0,790089.0,West,Yearly,7,3.0
7001972,3550,14.0,4.0,Agent,Small Business,Under Graduate,Male,3,Executive,5.0,Single,19721.0,1,6.0,507619.0,West,Half Yearly,17,4.0
7001973,2277,0.0,5.0,Agent,Small Business,Under Graduate,Male,3,Executive,3.0,Unmarried,17519.0,0,7.0,227747.0,North,Half Yearly,9,5.0
7001974,3082,18.0,9.0,Agent,Salaried,Post Graduate,Male,4,Exe,4.0,Unmarried,17121.0,1,2.0,0.0,West,Yearly,0,1.0
7001975,2157,9.0,0.0,Agent,Large Business,Engineer,Male,3,Executive,5.0,Unmarried,17973.0,0,2.0,291163.0,West,Half Yearly,0,3.0
7001976,2086,10.0,13.0,Agent,Small Business,Under Graduate,Female,3,Manager,1.0,Married,20855.0,1,2.0,300312.0,West,Half Yearly,5,4.0
7001977,2234,11.0,11.0,Third Party Partner,Small Business,UG,Male,3,Executive,4.0,Married,18617.0,1,1.0,252447.0,West,Half Yearly,0,4.0
7001978,3693,15.0,11.0,Agent,Small Business,Under Graduate,Female,3,Manager,5.0,Married,21725.0,0,7.0,505975.0,North,Half Yearly,3,1.0
7001979,3292,20.0,3.0,Agent,Salaried,Graduate,Male,4,Senior Manager,1.0,Married,25325.0,1,3.0,549806.0,West,Yearly,7,1.0
7001980,4390,18.0,13.0,Agent,Salaried,Graduate,Female,4,Manager,1.0,Single,21949.0,0,8.0,614572.0,West,Yearly,4,4.0
7001981,3585,14.0,22.0,Agent,Salaried,Graduate,Male,4,Senior Manager,3.0,Married,25609.0,0,1.0,444572.0,West,Yearly,2,1.0
7001982,4473,13.0,9.0,Online,Salaried,Graduate,Male,3,Manager,4.0,Married,19447.0,0,9.0,474118.0,West,Half Yearly,8,4.0
7001983,2402,7.0,12.0,Third Party Partner,Large Business,Engineer,Female,3,Exe,1.0,Married,17157.0,0,2.0,0.0,West,Half Yearly,2,3.0
7001984,3136,16.0,9.0,Agent,Small Business,UG,Fe male,3,Manager,3.0,Married,19601.0,0,6.0,335569.0,West,Half Yearly,0,4.0
7001985,5136,5.0,21.0,Agent,Salaried,Graduate,Male,3,AVP,1.0,Married,0.0,0,5.0,939859.0,North,Half Yearly,8,1.0
7001986,3845,0.0,12.0,Agent,Large Business,Engineer,Male,3,Executive,3.0,Unmarried,17479.0,0,8.0,711395.0,West,Half Yearly,0,1.0
7001987,2985,12.0,3.0,Agent,Small Business,Under Graduate,Male,3,AVP,3.0,Married,0.0,0,2.0,480617.0,West,Half Yearly,2,3.0
7001988,4008,16.0,8.0,Agent,Salaried,Post Graduate,Male,3,Senior Manager,3.0,Married,22264.0,0,10.0,701316.0,North,Half Yearly,7,3.0
7001989,3927,4.0,12.0,Online,Laarge Business,Engineer,Female,3,Manager,1.0,Single,20666.0,1,1.0,722483.0,West,Half Yearly,3,3.0
7001990,5021,15.0,5.0,Agent,Salaried,Graduate,Male,3,Senior Manager,1.0,Married,22823.0,0,6.0,838517.0,North,Half Yearly,8,5.0
7001991,5720,6.0,11.0,Agent,Salaried,Graduate,Male,1,Senior Manager,3.0,Single,22880.0,0,2.0,743600.0,West,Monthly,7,1.0
7001992,4793,29.0,14.0,Online,Salaried,Graduate,Female,1,AVP,4.0,Single,28194.0,1,10.0,877115.0,North,Monthly,0,3.0
7001993,4415,13.0,13.0,Third Party Partner,Small Business,Under Graduate,Male,1,Manager,3.0,Married,20067.0,1,4.0,763750.0,North,Monthly,7,1.0
7001994,3213,6.0,10.0,Online,Laarge Business,Engineer,Male,3,Manager,1.0,Married,20079.0,0,1.0,356603.0,West,Half Yearly,7,3.0
7001995,2945,0.0,3.0,Online,Small Business,Under Graduate,Male,4,Executive,5.0,Unmarried,17321.0,1,7.0,391628.0,West,Yearly,2,3.0
7001996,7462,30.0,45.0,Online,Salaried,Graduate,Male,3,AVP,0.0,Single,32444.0,0,0.0,1179015.0,West,Half Yearly,0,3.0
7001997,4351,0.0,22.0,Agent,Salaried,Graduate,Female,4,Executive,5.0,Unmarried,17404.0,1,5.0,578683.0,North,Yearly,0,5.0
7001998,2952,12.0,0.0,Agent,Salaried,Graduate,Fe male,3,Executive,1.0,Single,18452.0,0,1.0,490085.0,West,Half Yearly,2,3.0
7001999,4318,9.0,17.0,Agent,Small Business,Under Graduate,Female,3,Executive,1.0,Married,17270.0,0,5.0,673530.0,North,Half Yearly,2,5.0
7002000,3240,16.0,6.0,Agent,Small Business,Under Graduate,Male,3,AVP,0.0,Married,32399.0,0,0.0,447106.0,North,Half Yearly,3,5.0
7002001,4098,8.0,20.0,Third Party Partner,Salaried,Post Graduate,Female,1,Manager,4.0,Married,20488.0,1,5.0,782642.0,West,Monthly,2,3.0
7002002,3786,23.0,4.0,Third Party Partner,Small Business,Under Graduate,Male,3,VP,3.0,Married,34419.0,0,0.0,401326.0,North,Half Yearly,11,4.0
7002003,2494,10.0,0.0,Agent,Large Business,Engineer,Fe male,3,Executive,4.0,Married,17811.0,0,1.0,463798.0,West,Half Yearly,2,1.0
7002004,3540,14.0,18.0,Online,Salaried,Graduate,Male,3,Manager,5.0,Married,18633.0,1,4.0,665571.0,West,Half Yearly,8,1.0
7002005,3833,15.0,11.0,Agent,Salaried,Graduate,Fe male,3,Manager,1.0,Single,19163.0,1,11.0,482908.0,West,Half Yearly,7,3.0
7002006,2056,8.0,10.0,Agent,Salaried,Graduate,Female,3,Exe,3.0,Married,17132.0,1,5.0,0.0,West,Half Yearly,1,1.0
7002007,7243,29.0,7.0,Agent,Salaried,Graduate,Male,3,AVP,3.0,Married,28973.0,1,9.0,1108217.0,North,Half Yearly,5,4.0
7002008,2653,0.0,3.0,Third Party Partner,Small Business,UG,Male,3,Executive,3.0,Married,17684.0,0,5.0,313007.0,North,Half Yearly,2,5.0
7002009,4135,21.0,8.0,Agent,Small Business,Under Graduate,Male,3,Senior Manager,3.0,Married,25845.0,0,8.0,798094.0,North,Half Yearly,7,1.0
7002010,1938,12.0,6.0,Agent,Small Business,UG,Fe male,4,Manager,3.0,Married,19377.0,0,2.0,372038.0,West,Yearly,2,3.0
7002011,2437,15.0,12.0,Agent,Salaried,Post Graduate,Male,4,Executive,4.0,Married,18743.0,1,7.0,397164.0,West,Yearly,2,5.0
7002012,4787,24.0,19.0,Third Party Partner,Salaried,Graduate,Fe male,3,Manager,5.0,Married,19148.0,0,5.0,856873.0,North,Half Yearly,3,5.0
7002013,1926,8.0,10.0,Online,Salaried,Graduate,Male,3,Executive,1.0,Single,16051.0,0,1.0,298549.0,North,Half Yearly,0,1.0
7002014,5148,10.0,10.0,Agent,Large Business,Engineer,Female,3,Senior Manager,3.0,Married,25739.0,0,10.0,638327.0,West,Half Yearly,8,5.0
7002015,4316,26.0,17.0,Agent,Small Business,Under Graduate,Female,3,Senior Manager,3.0,Married,25388.0,1,2.0,707817.0,West,Half Yearly,1,3.0
7002016,3434,17.0,14.0,Agent,Salaried,Graduate,Female,1,Senior Manager,5.0,Married,26416.0,1,2.0,597530.0,North,Monthly,7,1.0
7002017,2112,0.0,4.0,Agent,Small Business,UG,Fe male,4,Executive,5.0,Unmarried,17600.0,1,1.0,390720.0,North,Yearly,0,3.0
7002018,2788,0.0,3.0,Third Party Partner,Small Business,Under Graduate,Female,3,Executive,4.0,Unmarried,17422.0,0,2.0,303840.0,West,Half Yearly,2,3.0
7002019,3276,13.0,20.0,Agent,Small Business,Under Graduate,Male,1,Manager,1.0,Married,20472.0,0,2.0,645277.0,West,Monthly,3,3.0
7002020,1920,0.0,10.0,Agent,Salaried,Graduate,Male,5,Executive,5.0,Married,17451.0,0,1.0,324414.0,North,Yearly,1,1.0
7002021,4618,18.0,14.0,Agent,Salaried,Graduate,Male,4,Manager,3.0,Single,19240.0,0,6.0,775757.0,North,Yearly,2,1.0
7002022,3380,3.0,3.0,Agent,Salaried,Graduate,Male,4,Senior Manager,3.0,Single,25999.0,0,1.0,493461.0,North,Yearly,8,5.0
7002023,2800,3.0,11.0,Agent,Small Business,Under Graduate,Fe male,3,Manager,3.0,Single,20003.0,0,1.0,504076.0,West,Half Yearly,1,3.0
7002024,3606,4.0,11.0,Agent,Salaried,Graduate,Female,4,AVP,1.0,Married,27742.0,0,1.0,458020.0,North,Yearly,8,3.0
7002025,4038,4.0,8.0,Agent,Salaried,Graduate,Fe male,3,Manager,1.0,Married,19227.0,0,3.0,698517.0,West,Half Yearly,2,5.0
7002026,4540,14.0,5.0,Agent,Salaried,Post Graduate,Male,3,Executive,1.0,Married,18917.0,0,9.0,817214.0,West,Half Yearly,2,5.0
7002027,3663,18.0,15.0,Agent,Small Business,Diploma,Male,3,VP,3.0,Married,33303.0,0,0.0,670389.0,West,Half Yearly,0,4.0
7002028,3824,0.0,15.0,Agent,Salaried,Graduate,Male,3,Executive,1.0,Married,17380.0,0,2.0,592658.0,North,Half Yearly,0,5.0
7002029,6894,7.0,28.0,Agent,Salaried,Graduate,Female,4,AVP,1.0,Single,28726.0,1,8.0,1371954.0,North,Yearly,3,5.0
7002030,3164,3.0,13.0,Agent,Small Business,Under Graduate,Fe male,5,Manager,4.0,Married,19777.0,0,1.0,329089.0,North,Yearly,0,4.0
7002031,4491,13.0,22.0,Third Party Partner,Small Business,Under Graduate,Male,3,Manager,4.0,Married,21385.0,1,4.0,884697.0,North,Half Yearly,7,5.0
7002032,8743,35.0,17.0,Online,Salaried,Graduate,Female,5,VP,3.0,Married,34973.0,0,17.0,1250285.0,West,Yearly,10,4.0
7002033,3498,7.0,14.0,Agent,Salaried,Graduate,Male,3,Manager,1.0,Single,21861.0,1,3.0,559642.0,West,Half Yearly,0,3.0
7002034,3195,6.0,3.0,Online,Small Business,Under Graduate,Male,5,Manager,5.0,Single,19969.0,0,1.0,555937.0,North,Yearly,2,3.0
7002035,5924,36.0,12.0,Agent,Small Business,Diploma,Female,5,VP,1.0,Married,34845.0,0,0.0,1018868.0,West,Yearly,9,3.0
7002036,3682,4.0,22.0,Agent,Small Business,Under Graduate,Female,1,AVP,1.0,Married,28320.0,1,3.0,618509.0,West,Monthly,11,1.0
7002037,4696,5.0,28.0,Online,Salaried,Graduate,Female,3,Manager,3.0,Married,21347.0,0,14.0,676273.0,North,Half Yearly,13,1.0
7002038,3371,0.0,13.0,Agent,Salaried,Graduate,Fe male,1,Executive,5.0,Unmarried,17743.0,0,5.0,556243.0,West,Monthly,14,1.0
7002039,5694,28.0,28.0,Third Party Partner,Small Business,Under Graduate,Female,3,Senior Manager,5.0,Single,25880.0,1,9.0,1115946.0,West,Half Yearly,8,5.0
7002040,2254,0.0,9.0,Online,Salaried,Graduate,Female,4,Executive,1.0,Unmarried,17342.0,0,1.0,353950.0,West,Yearly,2,1.0
7002041,6204,19.0,37.0,Agent,Salaried,Graduate,Female,3,AVP,0.0,Married,32650.0,0,0.0,1122834.0,West,Half Yearly,1,4.0
7002042,4186,21.0,21.0,Online,Small Business,UG,Fe male,3,Executive,3.0,Single,19025.0,0,8.0,519002.0,North,Half Yearly,7,3.0
7002043,4945,5.0,15.0,Agent,Small Business,Diploma,Male,1,Manager,1.0,Married,24725.0,0,3.0,494500.0,North,Monthly,9,5.0
7002044,4574,27.0,14.0,Agent,Large Business,Engineer,Male,3,Senior Manager,1.0,Married,26904.0,1,5.0,882720.0,North,Half Yearly,4,1.0
7002045,3092,9.0,9.0,Agent,Small Business,Under Graduate,Male,3,Exe,4.0,Unmarried,17177.0,0,2.0,0.0,West,Half Yearly,4,4.0
7002046,3154,3.0,6.0,Third Party Partner,Small Business,Diploma,Female,4,Senior Manager,4.0,Married,22525.0,0,5.0,331118.0,West,Yearly,12,1.0
7002047,1983,10.0,12.0,Agent,Salaried,Post Graduate,Male,3,Manager,3.0,Married,19834.0,0,1.0,384780.0,West,Half Yearly,0,4.0
7002048,2386,14.0,5.0,Third Party Partner,Salaried,Graduate,Male,3,Exe,5.0,Married,17042.0,1,1.0,0.0,West,Half Yearly,2,0.0
7002049,3272,10.0,3.0,Agent,Salaried,Graduate,Female,3,Exe,3.0,Married,17220.0,1,5.0,0.0,West,Half Yearly,0,1.0
7002050,1605,2.0,6.0,Agent,Small Business,Under Graduate,Male,3,Executive,4.0,Married,16052.0,0,4.0,314619.0,North,Half Yearly,0,5.0
7002051,3742,4.0,0.0,Third Party Partner,Salaried,Post Graduate,Male,3,Executive,3.0,Married,17821.0,0,9.0,568846.0,West,Half Yearly,2,3.0
7002052,5478,11.0,16.0,Agent,Small Business,Under Graduate,Male,3,VP,3.0,Married,34237.0,1,0.0,986026.0,North,Half Yearly,7,1.0
7002053,2484,12.0,2.0,Agent,Salaried,Post Graduate,Fe male,3,Manager,4.0,Single,19107.0,0,2.0,385006.0,West,Half Yearly,1,4.0
7002054,2340,2.0,12.0,Agent,Small Business,Diploma,Male,3,Manager,5.0,Married,23396.0,0,2.0,273733.0,North,Half Yearly,5,1.0
7002055,2041,8.0,12.0,Third Party Partner,Small Business,Under Graduate,Female,4,Executive,3.0,Married,17007.0,0,1.0,0.0,North,Yearly,3,0.0
7002056,4848,5.0,10.0,Agent,Small Business,Under Graduate,Male,3,VP,1.0,Married,34627.0,0,0.0,552647.0,West,Half Yearly,2,5.0
7002057,3082,6.0,18.0,Agent,Salaried,Graduate,Female,4,Senior Manager,3.0,Married,25686.0,0,5.0,348302.0,West,Yearly,0,5.0
7002058,3768,8.0,0.0,Third Party Partner,Small Business,UG,Fe male,3,Executive,3.0,Married,17942.0,0,1.0,651833.0,North,Half Yearly,3,1.0
7002059,5010,10.0,5.0,Agent,Small Business,Under Graduate,Female,4,Senior Manager,1.0,Single,23858.0,0,1.0,751527.0,West,Yearly,8,1.0
7002060,6351,6.0,19.0,Online,Small Business,Under Graduate,Male,4,AVP,5.0,Single,0.0,0,4.0,1041597.0,West,Yearly,2,3.0
7002061,3354,13.0,17.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,1.0,Married,25798.0,0,7.0,372265.0,North,Yearly,0,4.0
7002062,3811,0.0,15.0,Third Party Partner,Small Business,Diploma,Female,3,Executive,1.0,Unmarried,17323.0,1,2.0,735535.0,West,Half Yearly,2,4.0
7002063,2627,3.0,8.0,Agent,Salaried,Graduate,Female,4,Executive,5.0,Single,16416.0,0,6.0,0.0,West,Yearly,0,0.0
7002064,2158,9.0,6.0,Agent,Salaried,Graduate,Fe male,4,Manager,5.0,Married,19615.0,1,3.0,215765.0,North,Yearly,7,1.0
7002065,2619,0.0,3.0,Agent,Salaried,Graduate,Male,3,Executive,3.0,Married,17461.0,1,2.0,405968.0,West,Half Yearly,7,1.0
7002066,4270,4.0,13.0,Online,Large Business,Engineer,Male,4,Senior Manager,5.0,Single,23722.0,0,2.0,478236.0,North,Yearly,9,1.0
7002067,3981,24.0,8.0,Agent,Small Business,UG,Male,4,Executive,5.0,Married,18955.0,0,1.0,740382.0,West,Yearly,3,3.0
7002068,5990,12.0,12.0,Agent,Salaried,Post Graduate,Male,3,Manager,5.0,Married,24957.0,0,1.0,982308.0,West,Half Yearly,2,4.0
7002069,2021,12.0,0.0,Agent,Large Business,Engineer,Fe male,1,Executive,3.0,Married,18376.0,0,5.0,260755.0,West,Monthly,8,3.0
7002070,5479,11.0,22.0,Agent,Salaried,Graduate,Female,4,Senior Manager,3.0,Married,23823.0,0,3.0,958876.0,North,Yearly,9,1.0
7002071,5318,11.0,27.0,Agent,Large Business,Engineer,Male,3,Senior Manager,1.0,Married,25322.0,0,5.0,696608.0,North,Half Yearly,1,3.0
7002072,4513,23.0,23.0,Online,Salaried,Graduate,Male,5,Executive,3.0,Married,19621.0,0,2.0,749130.0,West,Yearly,2,1.0
7002073,2598,8.0,13.0,Third Party Partner,Salaried,Graduate,Male,3,Senior Manager,4.0,Married,25976.0,0,5.0,493544.0,North,Half Yearly,2,1.0
7002074,4105,25.0,4.0,Agent,Salaried,Post Graduate,Fe male,3,Manager,3.0,Single,18660.0,0,3.0,816935.0,West,Half Yearly,7,4.0
7002075,5606,11.0,6.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,5.0,Married,25482.0,0,7.0,739997.0,North,Yearly,6,4.0
7002076,3981,12.0,16.0,Agent,Salaried,Graduate,Male,4,Senior Manager,1.0,Married,22119.0,0,1.0,617120.0,West,Yearly,2,3.0
7002077,4425,27.0,13.0,Agent,Large Business,Engineer,Male,3,Senior Manager,5.0,Single,24582.0,1,7.0,871678.0,West,Half Yearly,7,4.0
7002078,2926,12.0,18.0,Third Party Partner,Small Business,UG,Fe male,4,Manager,3.0,Single,19508.0,0,3.0,450635.0,West,Yearly,8,5.0
7002079,2753,3.0,14.0,Agent,Salaried,Graduate,Male,3,Exe,3.0,Married,17207.0,0,1.0,0.0,West,Half Yearly,2,4.0
7002080,2503,13.0,10.0,Third Party Partner,Salaried,Graduate,Male,3,Manager,1.0,Single,22756.0,0,2.0,453072.0,West,Half Yearly,4,1.0
7002081,4773,19.0,14.0,Agent,Salaried,Graduate,Female,4,Manager,1.0,Married,21694.0,1,6.0,534540.0,West,Yearly,0,4.0
7002082,2617,13.0,8.0,Agent,Laarge Business,Engineer,Male,3,Executive,1.0,Married,18691.0,1,1.0,465780.0,West,Half Yearly,6,3.0
7002083,2433,0.0,5.0,Agent,Small Business,Under Graduate,Male,3,Executive,3.0,Married,17377.0,0,6.0,304098.0,West,Half Yearly,0,5.0
7002084,2251,5.0,5.0,Agent,Small Business,Under Graduate,Male,4,Executive,4.0,Unmarried,17313.0,1,5.0,339854.0,West,Yearly,2,4.0
7002085,6533,13.0,13.0,Agent,Small Business,Under Graduate,Male,3,AVP,0.0,Married,32665.0,0,0.0,1267402.0,West,Half Yearly,7,3.0
7002086,3167,0.0,10.0,Third Party Partner,Small Business,UG,Male,4,Executive,4.0,Married,17596.0,0,4.0,456088.0,West,Yearly,0,4.0
7002087,3156,16.0,16.0,Third Party Partner,Salaried,Post Graduate,Male,3,Manager,3.0,Single,19728.0,1,8.0,410342.0,West,Half Yearly,0,1.0
7002088,1930,4.0,2.0,Third Party Partner,Salaried,Graduate,Fe male,3,Manager,4.0,Married,19302.0,0,4.0,287600.0,East,Half Yearly,2,4.0
7002089,3955,8.0,0.0,Online,Salaried,Graduate,Male,4,Executive,1.0,Married,17979.0,0,3.0,415315.0,West,Yearly,0,1.0
7002090,7334,22.0,7.0,Online,Small Business,Under Graduate,Male,1,AVP,1.0,Single,0.0,0,4.0,1400708.0,West,Monthly,1,1.0
7002091,3295,13.0,7.0,Online,Salaried,Graduate,Female,4,Manager,3.0,Married,20593.0,0,5.0,490937.0,North,Yearly,12,3.0
7002092,3053,12.0,18.0,Agent,Salaried,Graduate,Male,3,Senior Manager,4.0,Single,25445.0,0,1.0,424423.0,West,Half Yearly,0,3.0
7002093,4985,15.0,10.0,Agent,Small Business,Diploma,Male,4,Senior Manager,3.0,Married,23740.0,1,12.0,922299.0,North,Yearly,7,3.0
7002094,4028,0.0,16.0,Agent,Salaried,Graduate,Female,3,Executive,1.0,Married,17514.0,0,12.0,503528.0,North,Half Yearly,7,5.0
7002095,4304,4.0,4.0,Agent,Small Business,Under Graduate,Female,3,Senior Manager,4.0,Married,22655.0,0,4.0,675799.0,North,Half Yearly,7,4.0
7002096,3571,21.0,11.0,Agent,Small Business,Diploma,Male,3,AVP,0.0,Married,32465.0,0,0.0,653520.0,West,Half Yearly,9,1.0
7002097,2906,12.0,9.0,Agent,Small Business,Diploma,Male,3,Senior Manager,4.0,Single,22351.0,0,3.0,331242.0,West,Half Yearly,0,4.0
7002098,6197,19.0,31.0,Third Party Partner,Salaried,Graduate,Female,3,Senior Manager,5.0,Married,25820.0,0,2.0,756010.0,West,Half Yearly,1,4.0
7002099,6521,20.0,20.0,Third Party Partner,Salaried,Graduate,Male,3,AVP,1.0,Married,27169.0,0,3.0,788988.0,West,Half Yearly,5,3.0
7002100,6925,42.0,7.0,Agent,Small Business,Under Graduate,Male,4,VP,3.0,Single,34626.0,0,0.0,1184209.0,West,Yearly,9,3.0
7002101,3585,11.0,7.0,Agent,Large Business,Engineer,Female,4,Exe,4.0,Unmarried,17070.0,1,6.0,0.0,North,Yearly,2,5.0
7002102,3703,15.0,7.0,Online,Salaried,Graduate,Male,3,Manager,4.0,Single,21782.0,0,9.0,403620.0,North,Half Yearly,3,1.0
7002103,4784,19.0,19.0,Online,Salaried,Graduate,Male,3,Manager,1.0,Single,22779.0,0,4.0,947151.0,North,Half Yearly,9,3.0
7002104,2313,5.0,0.0,Third Party Partner,Salaried,Graduate,Male,1,Executive,1.0,Married,17791.0,0,1.0,272914.0,North,Monthly,2,5.0
7002105,2366,5.0,0.0,Agent,Salaried,Graduate,Male,4,Executive,4.0,Married,18201.0,0,2.0,238979.0,North,Yearly,4,1.0
7002106,2196,11.0,7.0,Third Party Partner,Small Business,Diploma,Male,3,Manager,1.0,Married,19968.0,0,2.0,408545.0,West,Half Yearly,2,5.0
7002107,3937,12.0,4.0,Agent,Large Business,Engineer,Male,4,AVP,4.0,Married,28120.0,0,1.0,527531.0,West,Yearly,3,4.0
7002108,2474,2.0,15.0,Third Party Partner,Salaried,Graduate,Male,3,Manager,3.0,Single,19033.0,0,1.0,445372.0,North,Half Yearly,2,4.0
7002109,4207,4.0,0.0,Third Party Partner,Salaried,Graduate,Fe male,3,Executive,4.0,Married,18291.0,0,5.0,517452.0,North,Half Yearly,1,5.0
7002110,3854,19.0,8.0,Agent,Small Business,UG,Male,5,Manager,1.0,Single,19272.0,0,8.0,416275.0,West,Yearly,0,3.0
7002111,2006,2.0,12.0,Agent,Small Business,Under Graduate,Male,4,Manager,1.0,Married,20056.0,1,4.0,340952.0,North,Yearly,2,3.0
7002112,3926,24.0,0.0,Agent,Salaried,MBA,Male,1,Executive,3.0,Married,17844.0,0,2.0,620257.0,West,Monthly,0,4.0
7002113,2655,0.0,13.0,Third Party Partner,Salaried,Graduate,Male,4,Executive,3.0,Married,17703.0,1,2.0,326620.0,West,Yearly,2,4.0
7002114,3043,9.0,12.0,Online,Small Business,Under Graduate,Male,3,Executive,3.0,Unmarried,16904.0,0,2.0,0.0,North,Half Yearly,0,0.0
7002115,3251,3.0,20.0,Agent,Small Business,Diploma,Female,3,Manager,5.0,Single,23224.0,1,2.0,386912.0,North,Half Yearly,3,3.0
7002116,2372,9.0,12.0,Agent,Salaried,Graduate,Male,3,Executive,1.0,Married,19766.0,1,4.0,388995.0,West,Half Yearly,0,3.0
7002117,3522,0.0,4.0,Third Party Partner,Small Business,UG,Male,3,Executive,3.0,Married,17610.0,0,1.0,574086.0,North,Half Yearly,2,4.0
7002118,4768,5.0,5.0,Agent,Small Business,Under Graduate,Female,4,Manager,1.0,Married,20731.0,0,10.0,796278.0,West,Yearly,3,3.0
